'Elapsed time','ECG 1','ECG 2','ECG 3','ECG 4'
'0:03.320',-0.180,-0.110,-0.030,0.160
'0:03.322',-0.170,-0.120,-0.040,0.160
'0:03.324',-0.170,-0.120,-0.050,0.140
'0:03.326',-0.170,-0.130,-0.050,0.130
'0:03.328',-0.170,-0.130,-0.050,0.120
'0:03.330',-0.180,-0.140,-0.040,0.120
'0:03.332',-0.190,-0.140,-0.040,0.130
'0:03.334',-0.200,-0.140,-0.040,0.160
'0:03.336',-0.220,-0.120,-0.030,0.180
'0:03.338',-0.210,-0.120,-0.030,0.180
'0:03.340',-0.200,-0.110,-0.020,0.160
'0:03.342',-0.200,-0.110,-0.010,0.150
'0:03.344',-0.190,-0.120,-0.010,0.170
'0:03.346',-0.190,-0.120,-0.010,0.200
'0:03.348',-0.210,-0.120,-0.010,0.220
'0:03.350',-0.220,-0.110,0.000,0.240
'0:03.352',-0.220,-0.100,0.020,0.270
'0:03.354',-0.220,-0.090,0.030,0.300
'0:03.356',-0.230,-0.080,0.030,0.290
'0:03.358',-0.210,-0.080,0.040,0.260
'0:03.360',-0.200,-0.080,0.050,0.250
'0:03.362',-0.200,-0.070,0.060,0.230
'0:03.364',-0.200,-0.080,0.070,0.210
'0:03.366',-0.200,-0.080,0.090,0.210
'0:03.368',-0.200,-0.070,0.090,0.210
'0:03.370',-0.200,-0.080,0.090,0.210
'0:03.372',-0.180,-0.080,0.080,0.210
'0:03.374',-0.170,-0.080,0.070,0.200
'0:03.376',-0.160,-0.080,0.060,0.200
'0:03.378',-0.150,-0.080,0.060,0.200
'0:03.380',-0.130,-0.090,0.050,0.200
'0:03.382',-0.140,-0.090,0.050,0.210
'0:03.384',-0.150,-0.090,0.050,0.210
'0:03.386',-0.150,-0.090,0.060,0.200
'0:03.388',-0.130,-0.080,0.060,0.190
'0:03.390',-0.110,-0.080,0.060,0.170
'0:03.392',-0.100,-0.070,0.060,0.150
'0:03.394',-0.100,-0.050,0.050,0.160
'0:03.396',-0.100,-0.050,0.050,0.170
'0:03.398',-0.100,-0.040,0.050,0.180
'0:03.400',-0.100,-0.040,0.050,0.180
'0:03.402',-0.100,-0.030,0.050,0.160
'0:03.404',-0.100,-0.030,0.040,0.160
'0:03.406',-0.100,-0.050,0.030,0.140
'0:03.408',-0.100,-0.060,0.010,0.120
'0:03.410',-0.090,-0.050,0.020,0.120
'0:03.412',-0.080,-0.050,0.020,0.110
'0:03.414',-0.070,-0.060,0.010,0.110
'0:03.416',-0.080,-0.070,0.000,0.120
'0:03.418',-0.080,-0.070,0.000,0.120
'0:03.420',-0.080,-0.080,0.000,0.140
'0:03.422',-0.070,-0.080,0.000,0.130
'0:03.424',-0.070,-0.080,-0.010,0.110
'0:03.426',-0.070,-0.080,-0.020,0.100
'0:03.428',-0.060,-0.090,-0.040,0.090
'0:03.430',-0.060,-0.100,-0.050,0.080
'0:03.432',-0.060,-0.110,-0.070,0.060
'0:03.434',-0.060,-0.120,-0.100,0.020
'0:03.436',-0.030,-0.120,-0.150,0.000
'0:03.438',-0.010,-0.130,-0.220,-0.060
'0:03.440',0.000,-0.150,-0.260,-0.120
'0:03.442',0.020,-0.170,-0.280,-0.150
'0:03.444',0.030,-0.150,-0.240,-0.130
'0:03.446',0.050,-0.100,-0.120,-0.030
'0:03.448',0.040,-0.030,0.070,0.120
'0:03.450',0.020,0.090,0.350,0.320
'0:03.452',0.040,0.340,0.710,0.550
'0:03.454',0.120,0.670,1.150,0.800
'0:03.456',0.230,1.060,1.650,1.060
'0:03.458',0.350,1.490,2.190,1.340
'0:03.460',0.470,1.960,2.760,1.660
'0:03.462',0.570,2.460,3.370,2.010
'0:03.464',0.670,2.970,3.990,2.350
'0:03.466',0.750,3.460,4.560,2.660
'0:03.468',0.840,3.890,5.010,2.880
'0:03.470',0.910,4.170,5.270,3.000
'0:03.472',0.940,4.300,5.350,3.040
'0:03.474',0.920,4.280,5.260,2.980
'0:03.476',0.800,4.030,4.930,2.850
'0:03.478',0.570,3.530,4.380,2.650
'0:03.480',0.280,2.880,3.710,2.400
'0:03.482',0.010,2.220,3.010,2.100
'0:03.484',-0.170,1.650,2.360,1.780
'0:03.486',-0.260,1.190,1.770,1.450
'0:03.488',-0.300,0.810,1.270,1.130
'0:03.490',-0.300,0.500,0.850,0.840
'0:03.492',-0.300,0.240,0.500,0.600
'0:03.494',-0.290,0.020,0.200,0.390
'0:03.496',-0.270,-0.150,-0.060,0.200
'0:03.498',-0.270,-0.290,-0.270,0.040
'0:03.500',-0.260,-0.400,-0.450,-0.080
'0:03.502',-0.250,-0.500,-0.600,-0.200
'0:03.504',-0.230,-0.580,-0.730,-0.300
'0:03.506',-0.220,-0.640,-0.840,-0.400
'0:03.508',-0.190,-0.680,-0.910,-0.470
'0:03.510',-0.170,-0.700,-0.960,-0.540
'0:03.512',-0.150,-0.730,-1.010,-0.600
'0:03.514',-0.140,-0.750,-1.050,-0.640
'0:03.516',-0.130,-0.760,-1.060,-0.670
'0:03.518',-0.130,-0.760,-1.070,-0.690
'0:03.520',-0.110,-0.770,-1.090,-0.700
'0:03.522',-0.100,-0.770,-1.100,-0.710
'0:03.524',-0.100,-0.770,-1.080,-0.720
'0:03.526',-0.100,-0.770,-1.070,-0.730
'0:03.528',-0.090,-0.770,-1.070,-0.730
'0:03.530',-0.080,-0.760,-1.060,-0.730
'0:03.532',-0.070,-0.740,-1.040,-0.730
'0:03.534',-0.080,-0.720,-1.020,-0.720
'0:03.536',-0.070,-0.690,-1.000,-0.710
'0:03.538',-0.060,-0.670,-0.980,-0.710
'0:03.540',-0.050,-0.670,-0.960,-0.710
'0:03.542',-0.040,-0.660,-0.940,-0.710
'0:03.544',-0.020,-0.660,-0.930,-0.710
'0:03.546',-0.010,-0.630,-0.910,-0.690
'0:03.548',-0.010,-0.600,-0.890,-0.670
'0:03.550',-0.040,-0.570,-0.860,-0.660
'0:03.552',-0.050,-0.530,-0.830,-0.650
'0:03.554',-0.040,-0.500,-0.810,-0.650
'0:03.556',-0.030,-0.480,-0.800,-0.650
'0:03.558',-0.040,-0.450,-0.770,-0.650
'0:03.560',-0.030,-0.430,-0.760,-0.640
'0:03.562',-0.020,-0.410,-0.740,-0.630
'0:03.564',-0.030,-0.400,-0.730,-0.610
'0:03.566',-0.050,-0.380,-0.710,-0.600
'0:03.568',-0.050,-0.360,-0.680,-0.590
'0:03.570',-0.050,-0.330,-0.670,-0.580
'0:03.572',-0.040,-0.320,-0.660,-0.570
'0:03.574',-0.030,-0.310,-0.660,-0.580
'0:03.576',-0.020,-0.310,-0.650,-0.580
'0:03.578',-0.020,-0.300,-0.640,-0.560
'0:03.580',-0.020,-0.290,-0.620,-0.540
'0:03.582',-0.030,-0.280,-0.610,-0.520
'0:03.584',-0.030,-0.260,-0.590,-0.490
'0:03.586',-0.030,-0.250,-0.560,-0.470
'0:03.588',-0.020,-0.230,-0.560,-0.460
'0:03.590',-0.030,-0.220,-0.550,-0.470
'0:03.592',-0.030,-0.200,-0.540,-0.470
'0:03.594',-0.020,-0.200,-0.530,-0.480
'0:03.596',-0.010,-0.190,-0.520,-0.490
'0:03.598',-0.010,-0.180,-0.520,-0.490
'0:03.600',-0.010,-0.170,-0.500,-0.490
'0:03.602',-0.020,-0.160,-0.500,-0.480
'0:03.604',0.000,-0.150,-0.500,-0.470
'0:03.606',0.010,-0.130,-0.500,-0.480
'0:03.608',0.030,-0.110,-0.500,-0.500
'0:03.610',0.060,-0.100,-0.490,-0.500
'0:03.612',0.080,-0.090,-0.470,-0.500
'0:03.614',0.090,-0.070,-0.460,-0.510
'0:03.616',0.090,-0.060,-0.450,-0.510
'0:03.618',0.100,-0.050,-0.440,-0.520
'0:03.620',0.120,-0.030,-0.440,-0.530
'0:03.622',0.140,-0.020,-0.450,-0.550
'0:03.624',0.160,-0.010,-0.460,-0.580
'0:03.626',0.180,0.000,-0.460,-0.600
'0:03.628',0.200,0.000,-0.460,-0.610
'0:03.630',0.220,0.000,-0.460,-0.620
'0:03.632',0.240,0.020,-0.460,-0.640
'0:03.634',0.250,0.030,-0.450,-0.640
'0:03.636',0.270,0.050,-0.450,-0.650
'0:03.638',0.310,0.060,-0.470,-0.680
'0:03.640',0.350,0.080,-0.480,-0.710
'0:03.642',0.400,0.090,-0.480,-0.750
'0:03.644',0.430,0.110,-0.490,-0.770
'0:03.646',0.460,0.120,-0.490,-0.780
'0:03.648',0.470,0.120,-0.490,-0.790
'0:03.650',0.480,0.140,-0.490,-0.780
'0:03.652',0.510,0.150,-0.490,-0.770
'0:03.654',0.540,0.160,-0.480,-0.760
'0:03.656',0.560,0.180,-0.480,-0.760
'0:03.658',0.590,0.190,-0.470,-0.770
'0:03.660',0.600,0.190,-0.460,-0.770
'0:03.662',0.620,0.190,-0.440,-0.770
'0:03.664',0.620,0.210,-0.420,-0.760
'0:03.666',0.620,0.230,-0.420,-0.740
'0:03.668',0.610,0.230,-0.410,-0.730
'0:03.670',0.610,0.230,-0.400,-0.710
'0:03.672',0.630,0.230,-0.380,-0.690
'0:03.674',0.630,0.230,-0.380,-0.700
'0:03.676',0.630,0.230,-0.390,-0.680
'0:03.678',0.630,0.230,-0.370,-0.650
'0:03.680',0.630,0.210,-0.370,-0.640
'0:03.682',0.600,0.200,-0.360,-0.630
'0:03.684',0.550,0.190,-0.340,-0.600
'0:03.686',0.520,0.200,-0.310,-0.560
'0:03.688',0.490,0.190,-0.300,-0.540
'0:03.690',0.460,0.170,-0.300,-0.530
'0:03.692',0.440,0.160,-0.290,-0.510
'0:03.694',0.420,0.140,-0.270,-0.470
'0:03.696',0.370,0.130,-0.250,-0.440
'0:03.698',0.320,0.110,-0.230,-0.400
'0:03.700',0.270,0.090,-0.200,-0.360
'0:03.702',0.220,0.070,-0.190,-0.310
'0:03.704',0.160,0.060,-0.170,-0.250
'0:03.706',0.120,0.040,-0.160,-0.200
'0:03.708',0.080,0.010,-0.150,-0.150
'0:03.710',0.040,0.000,-0.150,-0.110
'0:03.712',-0.010,-0.030,-0.130,-0.070
'0:03.714',-0.060,-0.050,-0.110,-0.030
'0:03.716',-0.110,-0.070,-0.100,0.000
'0:03.718',-0.150,-0.080,-0.090,0.040
'0:03.720',-0.190,-0.090,-0.070,0.100
'0:03.722',-0.210,-0.110,-0.050,0.120
'0:03.724',-0.240,-0.120,-0.040,0.140
'0:03.726',-0.280,-0.140,-0.030,0.160
'0:03.728',-0.310,-0.150,-0.010,0.190
'0:03.730',-0.330,-0.170,0.000,0.220
'0:03.732',-0.360,-0.190,0.000,0.230
'0:03.734',-0.390,-0.200,0.000,0.270
'0:03.736',-0.420,-0.210,0.000,0.300
'0:03.738',-0.440,-0.210,0.000,0.320
'0:03.740',-0.450,-0.210,0.010,0.310
'0:03.742',-0.450,-0.210,0.020,0.300
'0:03.744',-0.450,-0.230,0.030,0.290
'0:03.746',-0.460,-0.250,0.030,0.300
'0:03.748',-0.470,-0.250,0.030,0.310
'0:03.750',-0.470,-0.250,0.040,0.320
'0:03.752',-0.480,-0.230,0.040,0.340
'0:03.754',-0.490,-0.220,0.040,0.350
'0:03.756',-0.510,-0.220,0.030,0.320
'0:03.758',-0.520,-0.230,0.030,0.290
'0:03.760',-0.530,-0.240,0.030,0.290
'0:03.762',-0.540,-0.230,0.040,0.300
'0:03.764',-0.530,-0.230,0.030,0.310
'0:03.766',-0.530,-0.230,0.030,0.320
'0:03.768',-0.520,-0.210,0.030,0.340
'0:03.770',-0.520,-0.200,0.030,0.360
'0:03.772',-0.520,-0.200,0.020,0.370
'0:03.774',-0.510,-0.200,0.020,0.360
'0:03.776',-0.490,-0.200,0.020,0.350
'0:03.778',-0.470,-0.200,0.030,0.340
'0:03.780',-0.460,-0.210,0.030,0.330
'0:03.782',-0.470,-0.210,0.030,0.330
'0:03.784',-0.480,-0.210,0.030,0.340
'0:03.786',-0.490,-0.200,0.020,0.350
'0:03.788',-0.490,-0.190,0.010,0.350
'0:03.790',-0.480,-0.190,0.010,0.320
'0:03.792',-0.470,-0.190,0.000,0.300
'0:03.794',-0.460,-0.180,0.000,0.300
'0:03.796',-0.440,-0.190,0.000,0.290
'0:03.798',-0.430,-0.190,0.000,0.290
'0:03.800',-0.430,-0.190,0.000,0.290
'0:03.802',-0.440,-0.180,0.000,0.290
'0:03.804',-0.440,-0.180,-0.010,0.300
'0:03.806',-0.420,-0.180,-0.020,0.280
'0:03.808',-0.390,-0.180,-0.020,0.250
'0:03.810',-0.380,-0.180,-0.030,0.240
'0:03.812',-0.370,-0.190,-0.040,0.230
'0:03.814',-0.360,-0.180,-0.040,0.220
'0:03.816',-0.340,-0.170,-0.030,0.220
'0:03.818',-0.340,-0.160,-0.020,0.230
'0:03.820',-0.330,-0.160,-0.020,0.260
'0:03.822',-0.310,-0.170,-0.020,0.240
'0:03.824',-0.300,-0.180,-0.020,0.210
'0:03.826',-0.290,-0.180,-0.020,0.180
'0:03.828',-0.290,-0.180,-0.010,0.180
'0:03.830',-0.290,-0.180,0.000,0.180
'0:03.832',-0.300,-0.170,0.000,0.170
'0:03.834',-0.310,-0.160,0.010,0.170
'0:03.836',-0.300,-0.150,0.010,0.160
'0:03.838',-0.290,-0.140,0.010,0.130
'0:03.840',-0.280,-0.150,0.010,0.110
'0:03.842',-0.280,-0.150,0.010,0.100
'0:03.844',-0.280,-0.150,0.010,0.100
'0:03.846',-0.260,-0.140,0.000,0.100
'0:03.848',-0.260,-0.130,0.010,0.100
'0:03.850',-0.250,-0.120,0.030,0.100
'0:03.852',-0.240,-0.110,0.030,0.100
'0:03.854',-0.240,-0.110,0.020,0.100
'0:03.856',-0.220,-0.110,0.010,0.080
'0:03.858',-0.200,-0.110,0.010,0.060
'0:03.860',-0.200,-0.110,0.010,0.060
'0:03.862',-0.190,-0.120,0.000,0.060
'0:03.864',-0.180,-0.110,0.000,0.070
'0:03.866',-0.200,-0.090,0.000,0.080
'0:03.868',-0.210,-0.080,0.000,0.090
'0:03.870',-0.200,-0.090,0.000,0.090
'0:03.872',-0.180,-0.090,0.000,0.090
'0:03.874',-0.170,-0.080,0.000,0.070
'0:03.876',-0.160,-0.080,0.000,0.070
'0:03.878',-0.150,-0.070,0.000,0.070
'0:03.880',-0.140,-0.060,-0.010,0.080
'0:03.882',-0.150,-0.070,0.000,0.090
'0:03.884',-0.170,-0.070,0.000,0.090
'0:03.886',-0.180,-0.070,0.000,0.090
'0:03.888',-0.180,-0.060,0.010,0.080
'0:03.890',-0.170,-0.070,0.010,0.070
'0:03.892',-0.160,-0.070,0.010,0.070
'0:03.894',-0.160,-0.070,0.020,0.060
'0:03.896',-0.170,-0.080,0.020,0.070
'0:03.898',-0.180,-0.070,0.020,0.080
'0:03.900',-0.190,-0.050,0.020,0.090
'0:03.902',-0.190,-0.050,0.010,0.090
'0:03.904',-0.180,-0.050,0.010,0.100
'0:03.906',-0.180,-0.040,0.010,0.090
'0:03.908',-0.180,-0.050,0.020,0.080
'0:03.910',-0.180,-0.050,0.020,0.080
'0:03.912',-0.180,-0.060,0.020,0.090
'0:03.914',-0.180,-0.060,0.020,0.090
'0:03.916',-0.190,-0.050,0.020,0.110
'0:03.918',-0.210,-0.040,0.020,0.110
'0:03.920',-0.230,-0.030,0.020,0.120
'0:03.922',-0.230,-0.040,0.030,0.110
'0:03.924',-0.230,-0.040,0.030,0.090
'0:03.926',-0.220,-0.050,0.030,0.080
'0:03.928',-0.220,-0.050,0.030,0.100
'0:03.930',-0.220,-0.050,0.040,0.110
'0:03.932',-0.220,-0.050,0.040,0.110
'0:03.934',-0.220,-0.050,0.030,0.110
'0:03.936',-0.220,-0.050,0.030,0.120
'0:03.938',-0.200,-0.050,0.030,0.120
'0:03.940',-0.190,-0.050,0.040,0.100
'0:03.942',-0.190,-0.050,0.040,0.080
'0:03.944',-0.190,-0.040,0.030,0.080
'0:03.946',-0.190,-0.050,0.020,0.070
'0:03.948',-0.210,-0.050,0.020,0.070
'0:03.950',-0.210,-0.050,0.030,0.080
'0:03.952',-0.210,-0.050,0.030,0.100
'0:03.954',-0.210,-0.060,0.020,0.110
'0:03.956',-0.200,-0.050,0.010,0.100
'0:03.958',-0.200,-0.040,0.010,0.100
'0:03.960',-0.200,-0.030,0.020,0.090
'0:03.962',-0.200,-0.030,0.030,0.090
'0:03.964',-0.210,-0.040,0.030,0.080
'0:03.966',-0.220,-0.050,0.030,0.070
'0:03.968',-0.230,-0.050,0.030,0.070
'0:03.970',-0.230,-0.060,0.030,0.080
'0:03.972',-0.240,-0.060,0.040,0.090
'0:03.974',-0.250,-0.060,0.030,0.080
'0:03.976',-0.260,-0.070,0.020,0.070
'0:03.978',-0.250,-0.070,0.020,0.080
'0:03.980',-0.250,-0.070,0.020,0.100
'0:03.982',-0.250,-0.080,0.020,0.100
'0:03.984',-0.250,-0.080,0.020,0.110
'0:03.986',-0.250,-0.060,0.020,0.130
'0:03.988',-0.250,-0.060,0.010,0.120
'0:03.990',-0.250,-0.050,0.010,0.110
'0:03.992',-0.250,-0.040,0.000,0.110
'0:03.994',-0.230,-0.050,0.000,0.110
'0:03.996',-0.220,-0.060,0.000,0.110
'0:03.998',-0.230,-0.060,0.000,0.110
'0:04.000',-0.250,-0.060,0.000,0.120
'0:04.002',-0.240,-0.060,0.010,0.140
'0:04.004',-0.250,-0.050,0.030,0.140
'0:04.006',-0.250,-0.040,0.030,0.140
'0:04.008',-0.240,-0.040,0.030,0.140
'0:04.010',-0.230,-0.030,0.030,0.130
'0:04.012',-0.220,-0.020,0.040,0.130
'0:04.014',-0.220,-0.010,0.050,0.140
'0:04.016',-0.220,0.000,0.050,0.150
'0:04.018',-0.230,-0.010,0.070,0.150
'0:04.020',-0.240,-0.010,0.080,0.150
'0:04.022',-0.240,0.000,0.080,0.140
'0:04.024',-0.230,0.010,0.050,0.130
'0:04.026',-0.210,0.020,0.040,0.110
'0:04.028',-0.190,0.030,0.040,0.100
'0:04.030',-0.190,0.030,0.050,0.090
'0:04.032',-0.190,0.030,0.060,0.090
'0:04.034',-0.190,0.040,0.060,0.100
'0:04.036',-0.190,0.030,0.050,0.090
'0:04.038',-0.190,0.020,0.050,0.080
'0:04.040',-0.170,0.010,0.030,0.060
'0:04.042',-0.160,0.000,0.010,0.050
'0:04.044',-0.150,-0.010,0.000,0.070
'0:04.046',-0.140,0.000,0.000,0.070
'0:04.048',-0.150,0.000,0.000,0.060
'0:04.050',-0.150,0.000,0.010,0.050
'0:04.052',-0.150,0.000,0.010,0.050
'0:04.054',-0.130,0.000,0.010,0.040
'0:04.056',-0.130,0.000,0.000,0.020
'0:04.058',-0.130,0.020,0.000,0.020
'0:04.060',-0.110,0.010,-0.020,0.000
'0:04.062',-0.100,0.000,-0.040,0.000
'0:04.064',-0.100,0.000,-0.040,0.000
'0:04.066',-0.100,0.000,-0.040,0.000
'0:04.068',-0.110,0.000,-0.040,-0.010
'0:04.070',-0.110,0.020,-0.040,-0.030
'0:04.072',-0.100,0.020,-0.050,-0.050
'0:04.074',-0.090,0.020,-0.070,-0.080
'0:04.076',-0.070,0.020,-0.080,-0.090
'0:04.078',-0.080,0.010,-0.090,-0.100
'0:04.080',-0.080,0.000,-0.100,-0.090
'0:04.082',-0.080,0.000,-0.090,-0.070
'0:04.084',-0.070,0.000,-0.090,-0.040
'0:04.086',-0.080,0.000,-0.090,-0.030
'0:04.088',-0.100,0.000,-0.100,-0.040
'0:04.090',-0.100,0.000,-0.100,-0.060
'0:04.092',-0.090,-0.010,-0.100,-0.070
'0:04.094',-0.080,-0.030,-0.130,-0.090
'0:04.096',-0.060,-0.060,-0.170,-0.130
'0:04.098',-0.050,-0.060,-0.220,-0.180
'0:04.100',-0.030,-0.080,-0.280,-0.230
'0:04.102',0.000,-0.110,-0.340,-0.290
'0:04.104',0.000,-0.120,-0.380,-0.310
'0:04.106',0.030,-0.100,-0.350,-0.310
'0:04.108',0.070,-0.040,-0.240,-0.270
'0:04.110',0.080,0.040,-0.050,-0.140
'0:04.112',0.080,0.170,0.200,0.050
'0:04.114',0.100,0.400,0.540,0.250
'0:04.116',0.180,0.730,0.980,0.470
'0:04.118',0.290,1.130,1.480,0.720
'0:04.120',0.410,1.570,2.010,1.000
'0:04.122',0.530,2.040,2.590,1.310
'0:04.124',0.650,2.540,3.200,1.640
'0:04.126',0.750,3.060,3.830,2.000
'0:04.128',0.820,3.550,4.430,2.340
'0:04.130',0.890,3.980,4.910,2.620
'0:04.132',0.930,4.300,5.230,2.800
'0:04.134',0.940,4.480,5.370,2.890
'0:04.136',0.920,4.500,5.340,2.910
'0:04.138',0.810,4.290,5.050,2.830
'0:04.140',0.560,3.800,4.520,2.660
'0:04.142',0.240,3.110,3.820,2.430
'0:04.144',-0.070,2.390,3.080,2.150
'0:04.146',-0.280,1.750,2.390,1.850
'0:04.148',-0.410,1.230,1.790,1.530
'0:04.150',-0.470,0.810,1.270,1.240
'0:04.152',-0.500,0.470,0.820,0.960
'0:04.154',-0.520,0.190,0.440,0.710
'0:04.156',-0.530,-0.020,0.130,0.480
'0:04.158',-0.510,-0.200,-0.120,0.280
'0:04.160',-0.490,-0.360,-0.350,0.100
'0:04.162',-0.460,-0.490,-0.530,-0.030
'0:04.164',-0.430,-0.590,-0.680,-0.140
'0:04.166',-0.420,-0.670,-0.810,-0.250
'0:04.168',-0.410,-0.740,-0.930,-0.330
'0:04.170',-0.400,-0.800,-1.020,-0.400
'0:04.172',-0.360,-0.840,-1.080,-0.460
'0:04.174',-0.340,-0.870,-1.120,-0.520
'0:04.176',-0.320,-0.890,-1.160,-0.560
'0:04.178',-0.300,-0.910,-1.180,-0.600
'0:04.180',-0.290,-0.930,-1.200,-0.640
'0:04.182',-0.300,-0.920,-1.200,-0.640
'0:04.184',-0.300,-0.910,-1.210,-0.640
'0:04.186',-0.290,-0.910,-1.220,-0.640
'0:04.188',-0.270,-0.920,-1.230,-0.670
'0:04.190',-0.260,-0.900,-1.230,-0.680
'0:04.192',-0.240,-0.880,-1.220,-0.680
'0:04.194',-0.230,-0.860,-1.200,-0.700
'0:04.196',-0.220,-0.840,-1.190,-0.690
'0:04.198',-0.210,-0.820,-1.160,-0.680
'0:04.200',-0.200,-0.810,-1.130,-0.680
'0:04.202',-0.190,-0.790,-1.110,-0.690
'0:04.204',-0.170,-0.770,-1.090,-0.680
'0:04.206',-0.150,-0.760,-1.070,-0.690
'0:04.208',-0.130,-0.740,-1.060,-0.690
'0:04.210',-0.120,-0.720,-1.060,-0.690
'0:04.212',-0.110,-0.710,-1.050,-0.690
'0:04.214',-0.100,-0.700,-1.030,-0.690
'0:04.216',-0.100,-0.680,-1.010,-0.670
'0:04.218',-0.100,-0.670,-0.980,-0.660
'0:04.220',-0.100,-0.650,-0.960,-0.650
'0:04.222',-0.090,-0.640,-0.930,-0.650
'0:04.224',-0.090,-0.620,-0.910,-0.650
'0:04.226',-0.090,-0.600,-0.900,-0.640
'0:04.228',-0.090,-0.580,-0.880,-0.630
'0:04.230',-0.080,-0.570,-0.860,-0.620
'0:04.232',-0.090,-0.550,-0.840,-0.610
'0:04.234',-0.100,-0.530,-0.840,-0.600
'0:04.236',-0.090,-0.520,-0.830,-0.580
'0:04.238',-0.080,-0.490,-0.820,-0.560
'0:04.240',-0.060,-0.470,-0.810,-0.560
'0:04.242',-0.030,-0.450,-0.790,-0.560
'0:04.244',-0.020,-0.450,-0.790,-0.550
'0:04.246',-0.010,-0.450,-0.780,-0.540
'0:04.248',-0.020,-0.440,-0.770,-0.540
'0:04.250',-0.030,-0.430,-0.750,-0.530
'0:04.252',-0.030,-0.410,-0.740,-0.540
'0:04.254',-0.030,-0.400,-0.720,-0.550
'0:04.256',-0.010,-0.390,-0.720,-0.570
'0:04.258',0.000,-0.380,-0.720,-0.600
'0:04.260',0.000,-0.370,-0.710,-0.610
'0:04.262',0.010,-0.350,-0.700,-0.620
'0:04.264',0.020,-0.330,-0.700,-0.620
'0:04.266',0.030,-0.300,-0.690,-0.610
'0:04.268',0.030,-0.290,-0.680,-0.590
'0:04.270',0.040,-0.270,-0.680,-0.580
'0:04.272',0.070,-0.260,-0.670,-0.580
'0:04.274',0.090,-0.250,-0.680,-0.600
'0:04.276',0.110,-0.240,-0.690,-0.600
'0:04.278',0.120,-0.220,-0.690,-0.590
'0:04.280',0.140,-0.200,-0.690,-0.560
'0:04.282',0.150,-0.190,-0.670,-0.550
'0:04.284',0.170,-0.170,-0.650,-0.540
'0:04.286',0.180,-0.150,-0.640,-0.540
'0:04.288',0.200,-0.140,-0.640,-0.560
'0:04.290',0.230,-0.130,-0.650,-0.580
'0:04.292',0.250,-0.120,-0.650,-0.590
'0:04.294',0.270,-0.100,-0.640,-0.570
'0:04.296',0.280,-0.080,-0.630,-0.570
'0:04.298',0.280,-0.060,-0.620,-0.590
'0:04.300',0.300,-0.050,-0.600,-0.590
'0:04.302',0.320,-0.050,-0.590,-0.600
'0:04.304',0.340,-0.040,-0.580,-0.600
'0:04.306',0.350,-0.020,-0.580,-0.620
'0:04.308',0.380,0.000,-0.570,-0.630
'0:04.310',0.390,0.010,-0.570,-0.620
'0:04.312',0.430,0.030,-0.570,-0.640
'0:04.314',0.450,0.050,-0.550,-0.650
'0:04.316',0.450,0.070,-0.530,-0.650
'0:04.318',0.450,0.080,-0.510,-0.650
'0:04.320',0.470,0.100,-0.500,-0.670
'0:04.322',0.490,0.120,-0.490,-0.680
'0:04.324',0.500,0.140,-0.480,-0.680
'0:04.326',0.510,0.140,-0.470,-0.680
'0:04.328',0.520,0.130,-0.470,-0.680
'0:04.330',0.520,0.140,-0.460,-0.670
'0:04.332',0.520,0.140,-0.450,-0.650
'0:04.334',0.510,0.140,-0.430,-0.630
'0:04.336',0.490,0.150,-0.420,-0.610
'0:04.338',0.490,0.150,-0.410,-0.590
'0:04.340',0.490,0.140,-0.390,-0.590
'0:04.342',0.490,0.140,-0.370,-0.580
'0:04.344',0.490,0.140,-0.360,-0.570
'0:04.346',0.480,0.120,-0.350,-0.540
'0:04.348',0.460,0.100,-0.350,-0.520
'0:04.350',0.410,0.090,-0.340,-0.500
'0:04.352',0.370,0.070,-0.330,-0.470
'0:04.354',0.340,0.040,-0.310,-0.430
'0:04.356',0.300,0.010,-0.290,-0.420
'0:04.358',0.270,0.000,-0.280,-0.400
'0:04.360',0.240,-0.010,-0.270,-0.360
'0:04.362',0.200,-0.020,-0.250,-0.320
'0:04.364',0.150,-0.010,-0.220,-0.260
'0:04.366',0.100,-0.010,-0.200,-0.190
'0:04.368',0.050,-0.050,-0.170,-0.130
'0:04.370',0.000,-0.070,-0.150,-0.080
'0:04.372',-0.020,-0.100,-0.150,-0.060
'0:04.374',-0.060,-0.130,-0.150,-0.050
'0:04.376',-0.090,-0.170,-0.150,-0.030
'0:04.378',-0.150,-0.190,-0.140,0.010
'0:04.380',-0.200,-0.200,-0.130,0.070
'0:04.382',-0.250,-0.230,-0.100,0.110
'0:04.384',-0.290,-0.250,-0.080,0.170
'0:04.386',-0.330,-0.260,-0.050,0.220
'0:04.388',-0.350,-0.280,-0.030,0.240
'0:04.390',-0.360,-0.290,-0.020,0.250
'0:04.392',-0.370,-0.290,-0.010,0.260
'0:04.394',-0.380,-0.280,-0.010,0.280
'0:04.396',-0.390,-0.300,-0.010,0.290
'0:04.398',-0.400,-0.310,-0.010,0.300
'0:04.400',-0.420,-0.320,0.000,0.320
'0:04.402',-0.450,-0.330,0.010,0.340
'0:04.404',-0.460,-0.320,0.030,0.350
'0:04.406',-0.460,-0.300,0.040,0.350
'0:04.408',-0.470,-0.300,0.040,0.340
'0:04.410',-0.470,-0.300,0.040,0.340
'0:04.412',-0.480,-0.310,0.040,0.340
'0:04.414',-0.500,-0.310,0.040,0.340
